FEMA Code,Year,State,Official FEMA Name,Declaration URL,Term 1,Term 2,Term 3,Term 4,Term 5,Term 6,Term 7,Term 8,Term 9,Term 10,Term 11,Term 12,Term 13,Term 14,Term 15,Term 16,Term 17,Term 18,Term 19,Term 20
1957,2010,New York,New York Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/1957,New York snowstorm December 2010,New York winter storm December 2010,Boxing Day Blizzard,NYC Boxing Day Blizzard,New York City Blizzard,Brooklyn Blizzard,Long Island blizzard December 2010,,,,,,,,,,,,,
1993,2011,New York,"New York Severe Storms, Flooding, Tornadoes, and Straight-Line Winds",https://www.fema.gov/disaster/1993,Lake Champlain flood 2011,Rouses Point flood 2011,Champlain Valley flood 2011,northern New York flood spring 2011,Clinton County NY flood 2011,Essex County NY flood 2011,North Country flood 2011,Lake Champlain record flood 2011,New York spring flood 2011,,,,,,,,,,,
4111,2013,New York,New York Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4111,New York snowstorm February 2013,New York winter storm February 2013,Winter Storm Nemo,Nemo Blizzard,Blizzard of 2013,Long Island blizzard February 2013 Nemo,Suffolk County Blizzard,Nemo blizzard New York February 8 2013,Coastal flooding Long Island Nemo 2013,Plum Island New York blizzard 2013,Northeast blizzard February 2013,,,,,,,,,
1981,2011,North Dakota,North Dakota Flooding,https://www.fema.gov/disaster/1981,Minot flood 2011,Souris River flood 2011,Mouse River flood Minot,Minot North Dakota flood,Burlington ND flood 2011,Ward County flood 2011,North Dakota flood June 2011,Minot North Dakota flood June 2011,Mouse River flood June 2011,Souris River record flood 2011,,,,,,,,,,
4618,2021,Pennsylvania,Pennsylvania Remnants of Hurricane Ida,https://www.fema.gov/disaster/4618,Hurricane Ida Pennsylvania,Hurricane Ida 2021,Ida Pennsylvania 2021,Pennsylvania storms August 2021,Bucks County Ida Flood,Doylestown Flood,Delaware Valley Flood,,,,,,,,,,,,,
1971,2011,Alabama,"Alabama Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/1971,Tuscaloosa tornado 2011,Tuscaloosa-Birmingham tornado,Birmingham tornado April 2011,Hackleburg tornado,Phil Campbell Alabama tornado,Rainsville Alabama tornado,DeKalb County Alabama tornado,2011 Super Outbreak Alabama,April 27 2011 tornado Alabama,April 27 tornado outbreak,Super Outbreak Alabama,Cordova Alabama tornado 2011,Pleasant Grove tornado April 2011,Pratt City Birmingham tornado 2011,Cullman Alabama tornado April 2011,Concord Alabama tornado 2011,Fultondale Alabama tornado 2011,Marion County Alabama tornado 2011,Alberta City Tuscaloosa tornado,Sawyerville Alabama tornado 2011
4353,2017,California,"California Wildfires, Flooding, Mudflows, and Debris Flows",https://www.fema.gov/disaster/4353,Thomas Fire,Ventura fire December 2017,Santa Paula fire 2017,Ojai fire 2017,Thomas Fire Montecito,Carpinteria fire 2017,Montecito mudslide Thomas Fire,Ventura County fire 2017,Santa Barbara fire December 2017,Montecito debris flow January 2018,101 freeway Montecito mudslide,Romero Canyon Montecito,San Ysidro Creek debris flow,Montecito January 9 2018,,,,,,
4241,2015,South Carolina,South Carolina Severe Storms and Flooding,https://www.fema.gov/disaster/4241,Columbia SC flood 2015,Congaree River flood 2015,Lexington SC flood 2015,Richland County SC flood,Forest Acres flood 2015,1000 year flood Columbia SC,Midlands South Carolina flood October 2015,1000 year flood South Carolina 2015,Gills Creek flood Columbia 2015,Irmo South Carolina flood 2015,,,,,,,,,,
4699,2023,California,"California Severe Winter Storms, Straight-Line Winds, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4699,Pajaro River Levee Breach,California Atmospheric River,Watsonville Flood,Salinas Valley Flood,Tulare Lake Flood,Corcoran flood 2023,Kings County Flood,,,,,,,,,,,,,
1549,2004,Alabama,Alabama Hurricane Ivan,https://www.fema.gov/disaster/1549,Hurricane Ivan Alabama,Ivan Alabama 2004,Alabama storms September 2004,,,,,,,,,,,,,,,,,
1552,2004,Puerto Rico,Puerto Rico Tropical Storm Jeanne and Resulting Landslides and Mudslides,https://www.fema.gov/disaster/1552,Tropical Storm Jeanne Puerto Rico,Jeanne Puerto Rico 2004,Puerto Rico flooding September 2004,Vieques Jeanne flood,Aibonito flood 2004,Puerto Rico landslides 2004,Jeanne mudslides Puerto Rico,Cayey Jeanne 2004,,,,,,,,,,,,
1935,2010,Illinois,Illinois Severe Storms and Flooding,https://www.fema.gov/disaster/1935,Illinois flood July 2010,Illinois storms July 2010,Melrose Park Flood,O'Hare Flood,Des Plaines River Flood,Bensenville Flood,Kankakee River Flood,Calumet River Flood,,,,,,,,,,,,
4116,2013,Illinois,"Illinois Severe Storms, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4116,Illinois flood April 2013,Des Plaines River flood 2013,Fox River flood 2013,Elmhurst flood 2013,Des Plaines flood April 2013,Gurnee flood 2013,Marseilles flood 2013,Lake County Illinois flood 2013,DuPage flood April 2013,Chicago suburbs flood April 2013,,,,,,,,,,
4030,2011,Pennsylvania,Pennsylvania Tropical Storm Lee,https://www.fema.gov/disaster/4030,Wilkes-Barre flood 2011,Susquehanna flood 2011,Scranton flood 2011,Kingston Pennsylvania flood,Forty Fort flood,Luzerne County flood 2011,,,,,,,,,,,,,,
4223,2015,Texas,"Texas Severe Storms, Tornadoes, Straight-Line Winds and Flooding",https://www.fema.gov/disaster/4223,Wimberley flood 2015,Blanco River flood 2015,San Marcos flood May 2015,Hays County flood 2015,Memorial Day flood Texas 2015,Canyon Lake Texas flood 2015,New Braunfels flood 2015,,,,,,,,,,,,,
4573,2020,Alabama,Alabama Hurricane Zeta,https://www.fema.gov/disaster/4573,Hurricane Zeta Alabama,Hurricane Zeta 2020,Zeta Alabama 2020,Alabama storms October 2020,,,,,,,,,,,,,,,,
1737,2007,Iowa,Iowa Severe Winter Storm,https://www.fema.gov/disaster/1737,Iowa winter storm December 2007,Iowa Ice Storm,Des Moines Ice Storm,Cedar Rapids Ice Storm,Iowa power outage December 2007,Iowa ice storm 2007,,,,,,,,,,,,,,
4610,2021,California,California Wildfires,https://www.fema.gov/disaster/4610,River Complex Fire,Dixie Fire Greenville,Plumas County fire 2021,Greenville California burned,Lake Almanor fire 2021,Quincy California fire 2021,Feather River Canyon fire 2021,Plumas County fire 2021 Dixie,Crescent Mills fire 2021,Taylorsville California fire 2021,Butte County wildfire 2021,Lassen County Antelope Fire 2021,Dixie Fire,Dixie Fire 2021,Indian Falls fire 2021,Chester California fire Dixie,Canyon Dam California fire,Jonesville California fire Dixie,,
1954,2010,New Jersey,New Jersey Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/1954,New Jersey snowstorm December 2010,New Jersey winter storm December 2010,Boxing Day Blizzard New Jersey,New Jersey Christmas Storm,Snowmageddon New Jersey,NJ blizzard December 26 2010,New Jersey Boxing Day blizzard 2010,Newark New Jersey blizzard 2010,North Jersey snowstorm December 2010,,,,,,,,,,,
4832,2024,Tennessee,Tennessee Tropical Storm Helene,https://www.fema.gov/disaster/4832,Tropical Storm Helene Tennessee,Tropical Storm Helene 2024,Helene Tennessee 2024,Tennessee storms September 2024,Erwin Tennessee Flood,Unicoi County Flood,Nolichucky River Flood,Hurricane Helene Tennessee,,,,,,,,,,,,
1605,2005,Alabama,Alabama Hurricane Katrina,https://www.fema.gov/disaster/1605,Hurricane Katrina Alabama,Katrina Alabama 2005,Alabama storms August 2005,,,,,,,,,,,,,,,,,
4569,2020,California,California Wildfires,https://www.fema.gov/disaster/4569,North Complex Fire,Bear Fire Berry Creek,Berry Creek fire 2020,Glass Fire Napa,Glass Fire St. Helena,Zogg Fire Shasta,Bobcat Fire,Feather Falls fire 2020,California wildfires September 2020,Napa Sonoma fire 2020,Bear Fire Butte County,Glass Fire Calistoga,Zogg Fire Igo,Zogg Fire Happy Valley,,,,,,
1980,2011,Missouri,"Missouri Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1980,Joplin tornado,Joplin Missouri tornado 2011,Joplin EF5,Joplin St. John's Hospital tornado,Duquesne tornado,Carl Junction tornado 2011,Joplin May 22 2011,Joplin tornado path,Range Line Road tornado Joplin,Joplin EF5 May 22,Joplin tornado May 22 2011,Joplin EF5 tornado,20th Street Joplin tornado,Joplin High School tornado path,,,,,,
4749,2023,Illinois,Illinois Severe Storms and Flooding,https://www.fema.gov/disaster/4749,Illinois flood September 2023,Illinois storms September 2023,DuPage County Flood,Aurora Illinois Flood,Fox River flood Illinois September 2023,Will County flood September 2023,Joliet Illinois flood 2023,Lisle Illinois flood 2023,Chicago suburbs flood September 2023,DuPage River flood 2023,,,,,,,,,,
4048,2011,New Jersey,New Jersey Severe Storm,https://www.fema.gov/disaster/4048,New Jersey storms October 2011,New Jersey Halloween Storm,Halloween Nor'easter,NJ October snowstorm 2011,New Jersey freak snowstorm October 2011,New Jersey power outage October 2011,Halloween nor'easter New Jersey 2011,,,,,,,,,,,,,
4630,2021,Kentucky,"Kentucky Severe Storms, Straight-Line Winds, Flooding, and Tornadoes",https://www.fema.gov/disaster/4630,Mayfield tornado,Mayfield Kentucky tornado December 2021,Dawson Springs tornado,Hopkins County tornado,Graves County tornado,Bowling Green tornado December 2021,Quad-State tornado Kentucky,Western Kentucky tornado 2021,Mayfield candle factory tornado,Bremen Kentucky tornado,Mayfield quad-state tornado December 10,Dawson Springs EF4 tornado December 2021,Hopkinsville tornado December 2021,Muhlenberg County tornado 2021,December 10 2021 tornado,Quad-State tornado,Quad-State tornado December 2021,,,
4070,2012,New Jersey,New Jersey Severe Storms and Straight-Line Winds,https://www.fema.gov/disaster/4070,New Jersey straight-line winds June 2012,New Jersey storms June 2012,New Jersey Derecho,Mid-Atlantic Derecho,Newark Derecho,NJ derecho June 29 2012,Jersey Shore derecho 2012,mid-Atlantic derecho June 2012,New Jersey June 2012 storm,June 29 2012 derecho,2012 North American derecho,,,,,,,,,
4033,2011,New Jersey,New Jersey Severe Storms and Flooding,https://www.fema.gov/disaster/4033,New Jersey flood August 2011,New Jersey storms August 2011,Pompton Lakes Flood,Little Falls Flood,Passaic River flash flood August 2011,,,,,,,,,,,,,,,
4039,2011,New Jersey,New Jersey Remnants of Tropical Storm Lee,https://www.fema.gov/disaster/4039,Lee New Jersey 2011,New Jersey storms September 2011,Tropical Storm Lee,Manville Flood,Passaic River Flood,Raritan River Flood,Bound Brook Flood,,,,,,,,,,,,,
4720,2023,Vermont,"Vermont Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4720,Montpelier Vermont flood 2023,Winooski River flood 2023,Northfield Vermont flood,Waterbury Vermont flood July 2023,Vermont flood July 2023,Dog River Vermont Flood,Mad River Vermont Flood,Barre Vermont Flood,Barre Vermont July 10 2023 flood,Vermont flood July 10 11 2023,Vermont flood July 10 2023,State Street Montpelier flood 2023,Barre City Vermont flood July 2023,,,,,,,
4557,2020,Iowa,Iowa Severe Storms,https://www.fema.gov/disaster/4557,Cedar Rapids derecho 2020,Iowa City derecho,Marshalltown Iowa derecho,Ames Iowa storm August 2020,Marion Iowa storm,Iowa derecho August 10,Iowa straight-line winds 2020,Midwest derecho 2020,August derecho Iowa,Cedar Rapids wind storm 2020,Hiawatha Iowa derecho,Linn County derecho 2020,,,,,,,,
4421,2019,Iowa,Iowa Severe Storms and Flooding,https://www.fema.gov/disaster/4421,Iowa flood March 2019,Iowa storms March 2019,Missouri River Iowa Flood,Hamburg Iowa Flood,Missouri Valley Iowa Flood,Fremont County Flood,Niobrara River Iowa flood 2019,Pacific Junction Iowa flood 2019,bomb cyclone Iowa 2019,,,,,,,,,,,
4280,2016,Florida,Florida Hurricane Hermine,https://www.fema.gov/disaster/4280,Hurricane Hermine Florida,Hurricane Hermine 2016,Hermine Florida 2016,Hurricane Hermine Florida 2016,Florida storms August 2016,,,,,,,,,,,,,,,
4400,2018,Georgia,Georgia Hurricane Michael,https://www.fema.gov/disaster/4400,Hurricane Michael Georgia,Hurricane Michael 2018,Michael Georgia 2018,Georgia storms October 2018,,,,,,,,,,,,,,,,
4652,2022,New Mexico,"New Mexico Wildfires, Straight-Line Winds, Flooding, Mudflows, and Debri",https://www.fema.gov/disaster/4652,Hermit's Peak fire,Calf Canyon fire,Las Vegas New Mexico fire,Mora County fire 2022,Pecos fire 2022,Taos area fire 2022,Mora New Mexico fire,San Miguel County fire,New Mexico wildfire April 2022,Hermits Peak Calf Canyon fire,Hermits Peak Calf Canyon Combined,Gallinas Canyon fire,Rociada New Mexico fire 2022,Sapello New Mexico fire,,,,,,
1602,2005,Florida,Florida Hurricane Katrina,https://www.fema.gov/disaster/1602,Hurricane Katrina Florida,Katrina Florida 2005,Hurricane Katrina Florida 2005,Florida storms August 2005,,,,,,,,,,,,,,,,
4366,2018,Hawaii,Hawaii Kilauea Volcanic Eruption and Earthquakes,https://www.fema.gov/disaster/4366,Kilauea eruption 2018,Leilani Estates lava,Lanipuna Gardens lava,Big Island lava flow 2018,Pahoa Hawaii lava,Puna district lava 2018,Pohoiki Bay lava,Hawaii volcano 2018,Kilauea lower East Rift Zone eruption,Kapoho Bay lava 2018,Green Lake Hawaii lava,Vacationland Hawaii lava,,,,,,,,
4413,2018,Alaska,Alaska Earthquake,https://www.fema.gov/disaster/4413,Anchorage earthquake 2018,Wasilla earthquake 2018,Eagle River Alaska earthquake,Anchorage 7.0 earthquake November 2018,Palmer Alaska earthquake 2018,Anchorage 7.1 earthquake,Vine Road Wasilla earthquake damage,International Airport Road Anchorage damage,Mat-Su Valley earthquake 2018,,,,,,,,,,,
4022,2011,Vermont,Vermont Tropical Storm Irene,https://www.fema.gov/disaster/4022,Tropical Storm Irene Vermont,Tropical Storm Irene 2011,Irene Vermont 2011,Vermont storms August 2011,,,,,,,,,,,,,,,,
1491,2003,Virginia,Virginia Hurricane Isabel,https://www.fema.gov/disaster/1491,Hurricane Isabel Virginia,Hurricane Isabel 2003,Isabel Virginia 2003,Virginia storms September 2003,,,,,,,,,,,,,,,,
4466,2019,Texas,Texas Tropical Storm Imelda,https://www.fema.gov/disaster/4466,Tropical Storm Imelda Beaumont,Beaumont flood 2019,Port Arthur flood Imelda,Nederland Texas flood Imelda,Vidor Texas flood 2019,Orange Texas flood Imelda,Southeast Texas flood September 2019,,,,,,,,,,,,,
4796,2024,Iowa,"Iowa Severe Storms, Flooding, Straight-Line Winds, and Tornadoes",https://www.fema.gov/disaster/4796,Iowa flood June 2024,Iowa tornado June 2024,Iowa straight-line winds June 2024,Rock Valley Flood,Little Sioux River Flood,Sioux City Iowa Flood,Spencer Iowa Flood,Rock Valley Iowa tornado June 2024,Lyon County Iowa tornado 2024,northwest Iowa tornado June 2024,Sioux County Iowa storm 2024,Hawarden Iowa storm 2024,,,,,,,,
4341,2017,Florida,Florida Hurricane Irma - Seminole Tribe of Florida,https://www.fema.gov/disaster/4341,Hurricane Irma,Seminole Tribe,Seminole Tribe Hurricane Irma,,,,,,,,,,,,,,,,,
1818,2009,Kentucky,Kentucky Severe Winter Storm and Flooding,https://www.fema.gov/disaster/1818,Kentucky ice storm January 2009,western Kentucky ice storm 2009,Paducah ice storm 2009,Kentucky 2009 ice storm power outage,Kentucky ice storm February 2009,,,,,,,,,,,,,,,
1650,2006,New York,New York Severe Storms and Flooding,https://www.fema.gov/disaster/1650,New York flood June 2006,New York storms June 2006,Binghamton Flood,Susquehanna River Flood,Delaware River Flood,Broome County Flood,Sidney New York Flood,Port Jervis Flood,,,,,,,,,,,,
4817,2024,Louisiana,Louisiana Hurricane Francine,https://www.fema.gov/disaster/4817,Hurricane Francine Louisiana,Hurricane Francine 2024,Francine Louisiana 2024,Hurricane Francine Louisiana 2024,Louisiana storms September 2024,,,,,,,,,,,,,,,
4240,2015,California,California Valley Fire and Butte Fire,https://www.fema.gov/disaster/4240,Valley Fire Middletown,Lake County fire 2015,Middletown California fire,Cobb Mountain fire,Butte Fire Calaveras,San Andreas fire 2015,Mokelumne Hill fire,,,,,,,,,,,,,
1766,2008,Indiana,"Indiana Severe Storms, Flooding, and Tornadoes",https://www.fema.gov/disaster/1766,Indiana flood May 2008,Indiana tornado May 2008,Indiana storms May 2008,White River Flood,Columbus Indiana Flood,Wabash River Flood,,,,,,,,,,,,,,
1675,2006,Kansas,Kansas Severe Winter Storm,https://www.fema.gov/disaster/1675,Kansas winter storm December 2006,Kansas ice storm December 2006,Wichita ice storm 2006,Southeast Kansas ice storm 2006,Kansas power outage December 2006,Wichita power outage ice storm 2006,Kansas January 2007 ice storm aftermath,,,,,,,,,,,,,
1768,2008,Wisconsin,"Wisconsin Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1768,Wisconsin flood June 2008,Wisconsin tornado June 2008,Wisconsin storms June 2008,Lake Delton Flood,Wisconsin Dells Flood,Baraboo River Flood,Lake Delton Drained,,,,,,,,,,,,,
4317,2017,Missouri,"Missouri Severe Storms, Tornadoes, Straight-Line Winds and Flooding",https://www.fema.gov/disaster/4317,Missouri flood April 2017,Missouri tornado April 2017,Missouri straight-line winds April 2017,Meramec River Flood,Current River Flood,Gasconade River Flood,Big River Flood,Kimmswick Missouri flood April 2017,Fenton Missouri flood 2017,Plattin Creek flood 2017,,,,,,,,,,
1741,2007,Kansas,Kansas Severe Winter Storms,https://www.fema.gov/disaster/1741,Kansas winter storm December 2007,Kansas ice storm December 2007,Kansas power outage December 2007,Southeast Kansas ice storm December 2007,Coffeyville Kansas ice storm 2007,Independence Kansas ice storm 2007,,,,,,,,,,,,,,
1595,2005,Florida,Florida Hurricane Dennis,https://www.fema.gov/disaster/1595,Hurricane Dennis Florida,Hurricane Dennis 2005,Dennis Florida 2005,Hurricane Dennis Florida 2005,Florida storms July 2005,,,,,,,,,,,,,,,
1819,2009,Arkansas,Arkansas Severe Winter Storm,https://www.fema.gov/disaster/1819,Arkansas winter storm January 2009,Arkansas ice storm January 2009,Little Rock ice storm 2009,Northwest Arkansas ice storm 2009,Fayetteville ice storm 2009,Arkansas power outage January 2009,Arkansas Great Ice Storm 2009,,,,,,,,,,,,,
4394,2018,South Carolina,South Carolina Hurricane Florence,https://www.fema.gov/disaster/4394,Hurricane Florence South Carolina,Hurricane Florence 2018,Florence South Carolina 2018,South Carolina storms September 2018,,,,,,,,,,,,,,,,
1577,2004,California,"California Severe Storms, Flooding, Debris Flows, and Mudslides",https://www.fema.gov/disaster/1577,California flood December 2004,California storms December 2004,California mudslide December 2004,La Conchita mudslide 2005,Ventura County mudslide January 2005,San Bernardino Mountains flood December 2004,Southern California winter storms 2004,La Conchita landslide California,Ventura County landslide 2005,,,,,,,,,,,
4576,2020,Mississippi,Mississippi Hurricane Zeta,https://www.fema.gov/disaster/4576,Hurricane Zeta Mississippi,Zeta Mississippi 2020,Mississippi storms October 2020,,,,,,,,,,,,,,,,,
4166,2014,South Carolina,South Carolina Severe Winter Storm,https://www.fema.gov/disaster/4166,South Carolina winter storm February 2014,South Carolina ice storm February 2014,Columbia SC ice storm 2014,Charleston ice storm February 2014,Greenville SC ice storm 2014,South Carolina power outage February 2014,Midlands South Carolina ice storm 2014,Upstate South Carolina ice storm 2014,,,,,,,,,,,,
